kode_wilayah,nama_wilayah,tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/9/2017,25,,28.9,77.0,18.6,8.4,5.0,300.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/10/2017,27,31,29.5,73.0,0.4,6.5,5.0,280.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/11/2017,26,32.2,27.6,81.0,0.2,2.7,7.0,230.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/12/2017,,32.1,27.5,84.0,48.1,0.5,5.0,200.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/13/2017,25,30.6,27.3,80.0,16,0.3,4.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/14/2017,25,30.5,27.4,80.0,,,3.0,240.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/15/2017,26,31.5,28.5,74.0,0,0,3.0,310.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/16/2017,27,29.9,27.3,83.0,,5.2,3.0,290.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/17/2017,,30.6,26.9,79.0,,0.9,6.0,300.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/18/2017,25,30.6,27.9,79.0,13.6,0.6,5.0,290.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/19/2017,,,27.2,87.0,44.8,5.4,5.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/20/2017,25,,27.5,82.0,28.6,,5.0,300.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/21/2017,25,29.2,27,84.0,9,0,6.0,290.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/22/2017,26,31.2,28.1,78.0,3.6,0.3,6.0,270.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/23/2017,,32.2,28.6,68.0,,5.4,4.0,280.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/24/2017,26,35.3,29.7,65.0,,,5.0,290.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/25/2017,26,35,29,70.0,0,7.1,7.0,270.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/26/2017,26,31.8,28.5,76.0,,9.2,5.0,270.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/27/2017,27,31.6,28.7,78.0,0,7.1,5.0,280.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/28/2017,27,32.9,28.5,76.0,,,4.0,290.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/29/2017,,31,28.3,76.0,0,2.6,4.0,260.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/30/2017,27,31.4,28.9,80.0,0,3,4.0,280.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,12/31/2017,27,32.2,28.4,80.0,,2,5.0,200.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/1/2018,26,34.3,29,77.0,34.2,7.3,6.0,270.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/2/2018,26,,29.6,72.0,0,,4.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/3/2018,27,32.4,28.9,75.0,,7.9,4.0,270.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/4/2018,27,35,29.8,72.0,0.1,7.7,7.0,270.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/5/2018,,33,29.2,64.0,,6,8.0,280.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/6/2018,27,33.4,29.1,68.0,,2.3,6.0,270.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/7/2018,22,30.4,28.4,77.0,8888,1.4,4.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/8/2018,27,32.2,29,76.0,0,0,5.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/9/2018,27,30.3,28.2,78.0,0,3.7,3.0,300.0,1.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/10/2018,,31.7,28.5,75.0,0.5,3.6,6.0,260.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/11/2018,26,32.7,28.4,74.0,1.3,6.1,8.0,260.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/12/2018,21,30.8,28.3,73.0,8888,,7.0,270.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/13/2018,,31,28.7,70.0,,3.2,7.0,290.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/14/2018,24,30.4,27,79.0,5.8,3.1,8.0,270.0,3.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/15/2018,24,30.2,26,82.0,8,1.5,5.0,290.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/16/2018,24,30.9,27.3,74.0,25.3,2.8,6.0,250.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/17/2018,25,30.4,28,75.0,,4.6,4.0,310.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/18/2018,26,26.8,25.6,92.0,0,1.5,3.0,280.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/19/2018,,30.4,27,80.0,66.3,0,7.0,270.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/20/2018,24,31.1,26.6,82.0,9.9,0.4,8.0,230.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/21/2018,,32.5,28.3,74.0,5.5,3,7.0,240.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/22/2018,25,30.2,27.2,80.0,0,2.4,8.0,260.0,4.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/23/2018,,,,,,,,,,
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/24/2018,26,30.9,28.2,,15.1,7.8,6.0,270.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/25/2018,25,,27.1,76.0,0,3.9,7.0,230.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/26/2018,25,31.2,28.2,71.0,,0,6.0,260.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/27/2018,,30.6,28.3,73.0,2.6,2.9,7.0,250.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/28/2018,26,29.4,26.7,80.0,3,1.9,9.0,270.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/29/2018,24,,27.3,80.0,4.9,1.5,7.0,270.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/30/2018,25,31.6,27.7,78.0,4.2,4.5,7.0,250.0,4.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,1/31/2018,,31.4,28.1,80.0,0.6,4,4.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/1/2018,25,31.4,28,82.0,12,4.5,5.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/2/2018,25,31.4,28.8,79.0,1.3,4.5,4.0,280.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/3/2018,24,30.4,28.1,81.0,56.5,7.3,5.0,310.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/4/2018,25,30.6,27.7,85.0,22.5,3,6.0,280.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/5/2018,,29.4,26.4,84.0,38.9,1.2,6.0,280.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/6/2018,24,,26.6,85.0,27.6,0,5.0,270.0,1.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/7/2018,25,30,26.9,83.0,12.4,3.1,6.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/8/2018,,,26.9,85.0,8888,0.9,4.0,300.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/9/2018,25,,27.3,84.0,20,3.6,6.0,260.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/10/2018,25,30.5,27.7,78.0,13.5,5.7,4.0,270.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/11/2018,,30.2,27.4,85.0,7.5,9.5,7.0,290.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/12/2018,26,30.6,28,77.0,8888,3.4,6.0,260.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/13/2018,27,30.7,28.5,75.0,0,6.2,4.0,310.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/14/2018,26,30.2,27.3,81.0,9.6,3.4,4.0,290.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/15/2018,,26.5,26.1,87.0,9.9,,4.0,240.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/16/2018,24,,27.4,85.0,100.5,0,5.0,310.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/17/2018,,29.3,27.2,83.0,,8.2,3.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/18/2018,25,,27.4,82.0,7.8,1.9,3.0,250.0,1.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/19/2018,,,28,83.0,2,8.5,3.0,270.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/20/2018,25,31.8,27.8,84.0,4,5.1,5.0,290.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/21/2018,26,,27.9,84.0,45.1,7.9,4.0,310.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/22/2018,26,29.6,27.4,85.0,8.2,8,4.0,270.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/23/2018,27,,28.1,81.0,,1,5.0,310.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/24/2018,26,31.1,28.2,75.0,,5,5.0,270.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/25/2018,,31.4,28.2,80.0,7,9.5,3.0,270.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/26/2018,25,30.4,27.2,85.0,35.7,8.6,4.0,290.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/27/2018,,31.2,27.8,83.0,31.5,4,6.0,290.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,2/28/2018,24,30.4,26.6,87.0,21.5,6.3,4.0,270.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/1/2018,24,,28.3,84.0,2,2,2.0,240.0,0.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/2/2018,,32,28.3,79.0,0.8,3.4,3.0,280.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/3/2018,,31.6,29.2,81.0,,,4.0,10.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/4/2018,27,,29.3,76.0,0,1.9,4.0,330.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/5/2018,25,,27.4,82.0,5,5.3,3.0,300.0,1.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/6/2018,,31.2,28.2,81.0,0,4.1,3.0,270.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/7/2018,,32.8,27.9,81.0,,2.4,5.0,280.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/8/2018,25,31,27.4,85.0,14.3,7,3.0,290.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/9/2018,25,31.6,28.3,80.0,2.6,3.4,6.0,320.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/10/2018,26,31.2,28.4,80.0,1.9,5.6,3.0,300.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/11/2018,27,,28,84.0,0.5,5.9,6.0,280.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/12/2018,,30.5,28.3,79.0,13.7,6.3,6.0,290.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/13/2018,,29.8,27.9,81.0,0.3,3.3,5.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/14/2018,27,31.5,28.4,79.0,,0.3,4.0,270.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/15/2018,,33.1,29.1,79.0,,7.6,3.0,270.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/16/2018,27,,29.5,73.0,,,3.0,320.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/17/2018,26,29.4,27.1,85.0,1.2,7.4,3.0,230.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/18/2018,,31.6,27.6,83.0,8.8,,3.0,310.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/19/2018,24,31.8,28.1,82.0,48.5,7.7,4.0,260.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/20/2018,26,33,28.1,79.0,0,8.7,4.0,260.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/21/2018,26,30.2,27.8,74.0,,8.3,9.0,280.0,5.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/22/2018,,32.4,27.9,75.0,,,5.0,280.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/23/2018,26,30.8,28.4,78.0,3.8,6,3.0,320.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/24/2018,26,31.2,27.5,77.0,,6.8,5.0,40.0,3.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/25/2018,,31.6,28.5,74.0,,,3.0,320.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/26/2018,26,,27.7,82.0,6.7,2.8,6.0,290.0,3.0,SW
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/27/2018,,32,27.1,84.0,,5.2,5.0,300.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/28/2018,23,31.2,27.8,81.0,129.6,,3.0,310.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/29/2018,25,32.6,28.9,74.0,,7,4.0,290.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/30/2018,26,,29,74.0,1.5,9.8,5.0,280.0,3.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,3/31/2018,26,,29.3,78.0,0,9.5,4.0,320.0,3.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/1/2018,27,32.9,29.5,75.0,,9,5.0,290.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/2/2018,,31.8,29.1,77.0,,8.4,4.0,270.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/3/2018,25,32.2,28.6,79.0,2,7,4.0,280.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/4/2018,,,27.8,80.0,69.3,8.7,4.0,250.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/5/2018,24,,29.3,75.0,,,4.0,280.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/6/2018,,33.3,29,78.0,,,4.0,20.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/7/2018,26,33,29.5,74.0,,8.9,6.0,40.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/8/2018,26,,28.5,77.0,0,9,5.0,50.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/9/2018,,,27.9,79.0,0,6.4,5.0,360.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/10/2018,,,29.9,69.0,,7.9,4.0,100.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/11/2018,,33.4,29.7,71.0,,,5.0,30.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/12/2018,28,32.2,29.7,74.0,,8.5,5.0,70.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/13/2018,28,33.4,29.7,77.0,,6.1,7.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/14/2018,28,32.9,29.5,81.0,0.6,9,4.0,10.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/15/2018,28,,30.1,77.0,0,8.2,4.0,300.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/16/2018,28,32.9,29.7,76.0,,5.4,3.0,350.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/17/2018,,31.8,29.4,77.0,,,4.0,320.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/18/2018,27,32.8,29.6,74.0,,6.2,4.0,20.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/19/2018,27,33,29.8,77.0,0,7.1,4.0,20.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/20/2018,27,,29.8,76.0,,5.1,3.0,100.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/21/2018,27,33.2,29.7,76.0,,7.6,4.0,360.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/22/2018,,32.8,29.7,74.0,,4.7,4.0,210.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/23/2018,25,28.8,26.6,90.0,29,6.8,3.0,100.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/24/2018,25,30.2,27.7,85.0,21.1,0,4.0,80.0,1.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/25/2018,,30.8,25.7,94.0,1,0.6,5.0,260.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/26/2018,25,30.2,26.8,88.0,6.1,,6.0,70.0,2.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/27/2018,,33,29.1,75.0,1.7,3.8,5.0,50.0,3.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/28/2018,26,,29.3,76.0,0.2,8.7,4.0,340.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/29/2018,,32.8,29.1,80.0,50.2,8,4.0,50.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,4/30/2018,26,33.7,29.2,73.0,,7.5,7.0,90.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/1/2018,,34.2,29.7,69.0,,8.6,4.0,50.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/2/2018,26,32.2,29,72.0,,8.7,4.0,50.0,1.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/3/2018,27,32.4,29,75.0,,8.6,3.0,50.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/4/2018,27,33,29.7,73.0,0,7.8,4.0,350.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/5/2018,27,,29.9,71.0,,6.5,4.0,100.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/6/2018,28,33.2,29.9,69.0,,8.7,4.0,70.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/7/2018,,34.4,30.6,66.0,,,4.0,70.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/8/2018,27,33,29.5,72.0,0,8.7,7.0,50.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/9/2018,27,34.5,30.2,69.0,0,8.9,5.0,40.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/10/2018,28,33.7,30,66.0,,8.8,7.0,80.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/11/2018,27,33.4,29.8,69.0,,8.9,4.0,50.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/12/2018,,,29.1,70.0,,,3.0,350.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/13/2018,27,,30.3,71.0,0,9.6,6.0,120.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/14/2018,28,34.4,30.6,66.0,0,7.8,5.0,50.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/15/2018,27,34.6,29.2,73.0,,8.5,7.0,50.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/16/2018,,33,29.9,75.0,,6.6,5.0,100.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/17/2018,27,30.4,28.5,82.0,4,,3.0,60.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/18/2018,27,32.2,28.7,79.0,0.1,1.5,3.0,30.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/19/2018,27,31.8,28.6,81.0,7.3,6.8,4.0,20.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/20/2018,27,32.2,28.8,77.0,,6.5,4.0,80.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/21/2018,,32.7,29.1,77.0,,5.5,3.0,30.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/22/2018,,33.8,29.9,73.0,,,5.0,80.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/23/2018,26,32.8,28.1,82.0,0.3,8,8.0,70.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/24/2018,,32.6,28.8,79.0,14.7,1.2,5.0,110.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/25/2018,26,30.9,27.8,83.0,7,6.8,4.0,120.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/26/2018,,,,,,,,,,
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/27/2018,,,,,,,,,,
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/28/2018,27,32.2,29.6,77.0,0,,5.0,350.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/29/2018,27,,29.3,76.0,0,5.8,4.0,40.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/30/2018,,,,,,8.2,5.0,250.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,5/31/2018,27,33,29.6,75.0,0.1,8.6,3.0,360.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/1/2018,,32.6,29.3,73.0,12.2,8.8,4.0,320.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/2/2018,27,32.2,29.2,75.0,0,8.8,5.0,30.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/3/2018,27,33.1,29.3,78.0,0,7.1,5.0,60.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/4/2018,,,,,,,3.0,80.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/5/2018,,32.2,29.2,80.0,,8,4.0,30.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/6/2018,28,32,29.3,81.0,,7.5,4.0,10.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/7/2018,28,32.4,29.5,77.0,0,7.7,4.0,30.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/8/2018,28,32.7,,,,7.3,2.0,30.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/9/2018,27,,,,0,6,,,,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/10/2018,,32.6,29.8,73.0,0,8.5,4.0,350.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/11/2018,,,,,,,,,,
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/12/2018,28,33.2,29.7,73.0,0,8.3,6.0,10.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/13/2018,27,,,,,5.3,,,,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/14/2018,,,,,,,,,,
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/15/2018,27,,,,0,8.9,0.0,0.0,0.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/16/2018,26,33.4,29,74.0,6.8,6,5.0,60.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/17/2018,26,33.4,29.8,68.0,,8.9,7.0,100.0,3.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/18/2018,27,,,,,,6.0,130.0,3.0,SE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/19/2018,25,33,28.7,69.0,0,9.2,7.0,40.0,3.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/20/2018,26,34.8,30,67.0,,9.1,9.0,70.0,4.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/21/2018,27,33.2,,,,3.9,5.0,120.0,2.0,E 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/22/2018,27,32.4,29.1,75.0,,3.2,7.0,70.0,4.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/23/2018,27,32.9,29.4,72.0,0,6,5.0,50.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/24/2018,27,31.2,28.5,74.0,,7.8,3.0,280.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/25/2018,25,25.6,24.9,89.0,4,2.3,4.0,300.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/26/2018,,29.8,,,2.5,0,2.0,150.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/27/2018,25,,27.5,77.0,6.8,0.6,4.0,120.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/28/2018,25,31.6,27.5,80.0,0,4.1,5.0,20.0,2.0,NW
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/29/2018,,31.8,27.6,79.0,,2.8,4.0,330.0,2.0,W 
96741,Stasiun Meteorologi Maritim Tanjung Priok,6/30/2018,25,31.6,28.3,76.0,3,5.7,4.0,340.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/1/2018,,31,28.2,73.0,,6.7,4.0,60.0,2.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/2/2018,26,,28.3,73.0,0,6.2,5.0,10.0,2.0,NE
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/3/2018,,32.1,28.5,75.0,,,4.0,300.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/4/2018,,,28.6,69.0,,6.8,3.0,80.0,1.0,N 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/5/2018,26,32.4,28.7,64.0,,4.6,5.0,300.0,2.0,S 
96741,Stasiun Meteorologi Maritim Tanjung Priok,7/6/2018,,,,,,,,,,
